SMAMAS,SAUDI MAMOUL W/ARABIAN SPICES,31
0002,Delivery Order Booklet,400
BOXPG007,Baklawa 3 In 1 No Brand,11489
SASGIFTST016,SANABEL GIFT ST016,1428
FF01-QM601,FLOWER (1X36),66.26
Cutter No.42,Plunger Cutter No. 42,9
20213,Mamoul Bar Metallic Wrap Sanabel,300.92
SSGIFT57,Sanabel- Gift # 39,2
N004,CHOCOLATE PAPER DESIGN,455
SST170,STICKERS BLOUDAN,120
MB-018,Acrylic Rolling Pin Dia 35x325mm,2
B39308-7 Gold,B39308-7 Gold,96
RC01NG2A-2020,DARK CHOCOLATE ORGANIC 550CN1070,20
BOXLEA06,Leather Box Gold 30.5x9.5x5.5,182
MN35,Malban Nougat Variety,120
CPDL-Choco,Crepe Dentelle- Chocolate,6532
CP021 Roll 10.5cm,CP021 Roll 10.5cm,137.99
SLS-Asateer05,Sleeve Asateer Halawa,1000
SSGIFT-MUGPINK&BLUE,SANABEL GIFT MUG PINK & BLUE,4512
N50101,CAKE DECORATION,4752
SAS-PAPERBAG-1,SANABEL PAPER BAG 57*36*40CM,24000
SSGIFT2M,Sanabel Gift 2M,8
40235,Dried Raisin,750
AX620-0150-T871,Ribbon,384
BOXCL007,Chocolala Box 17.7*4*4.5CM,6
BOXSS097,Sanabel Basbousa Plate Box,12589
B39308-9 Gold,B39308-9 Gold,96
XD1961-1,GLASS VASE,234
SLABS 06,Slabs- Hazelnuts & Feuttine,384
COD-122,CAKE STAND THE CONCH,4
BOXTOUR05,Croquant (C4 Tourist Boxes),990
JDV-MD-500g,Jardin Vert-Mamoul Dates Box-500g,294
LP18,WHITE TRUFFLE,186
D-CF-12,TRAY,62
MA1029,CHOCOLATE MOULD,6
VAL015,VALENTINE GIFT 015,2
D007-HL-PV-23L,GRADUATION CAP BIG,144
CH028,CHOCOLATE PAPER,40
LCS217N,SPRAY PEARL SHINE GOLD,9
B4-9248-2 GRAY,B4-9248-2 GRAY,254
T02-A1-0484-SILVER/WHITE,T02-A1-0484-SILVER/WHITE,228
PFF03,Petitfour Fruit Mango,25
SST CH01,CHOCOLALA STICKER "CHOCOLALA",320
BCO3,SACS FC BOUCLE D'OR 100X220,2360
OGI4,FC OGIVES,1000
VAL016,VALENTINE GIFT 016,12
NUC04,Unwrapped Chocolate-Stallion,30
BOXCL031,Chocolal Box (Bubbles) 18x18,6000
GLASCUP08,Espresso Cup,265
MBZ-01,Acrylic Rolling Pin Stand,1
BEC10,Baklawa Exotica- Blueberry,47
SST Bake Home,Home Bake Sticker Transparent,160000
20051C,PVC Box 12*16.5*3,600
N50056,CAKE DECORATION,16170
CHMS014,Large Santa 700g,1
EB005-B,STICKER,157
3680-Blue,08C71-Blue (D101),1750
C14 SILVER,WEDDING POUCHE,312
BOXMX028,CACOOT CHOCOLATE 1 KG 31.5*24.5*4CM,5916
SAS-OREO-CPR-250G,SAS-OREO-CPR-250G,97170
PVC BOX-D104-WHITE,Pvc Boxes D104 White,1537
CT01-Tray- Square,Cake Tray Square,2000
NT0200C,Cashew LSP,40
Mini Drop Milk,Mini Drop Milk,10
SAS-TWRLO,SANABEL TWIRL ORANGE,15937
SA1052P9-2B,22.7*9.2*5.4 CM BROWN PVC,54
D159-PAPERBOX 01 W,D159-PAPERBOX 01 W,10083
MFS04,Mille-Feuille Sticks Pizza,2
D011-TRAYBIGGREEN,D011-TRAYBIGGREEN,24
SASGIFT-TRAY 014,SANABEL GIFT TRAY 014,1708
BOXSS116,Sanabel Twirl-Dark Chocolate W/Cappuccino,10350
CG-02,Box (D157),864
C4-9360-4,Box (D157),267
A0511-7,BABY ACCESSORIES,5996
SSGIFT8SP,Sanabel Gift 8S-P,726
DK007-RED,Z,36
B10893-21,Accessories (D155),235
G1476P-BMB05G-25,25" Plate BMB05G-25,524
TS1003,3 LAYER SILVER UNPRINTED 1000*1200MM,537
XMT087 WHITE,XMT087 WHITE,33
CD09OS-2009,Candied Orange Strips,20734
QM12-8007 SILVER,FLOWER,1260
D40-A04-B,BABY WOODEN BOX BLUE,12
BOXLEA02,Leather Box Silver 13x9.5x5.5 Cm,178
187377L,Plastic Tray,2116
CL070408-1,BABY W/ FLOWER,192
SSGIFT52MB,SANABEL GIFT 52MB,56
40124,M&M Chocolate 30.6g (12x24pcs),56
SASGIFT-TRAY 020,SANABEL GIFT TRAY 020,550
D41-YLH2674D 4/S-2,CHRISTMAS ITEM,55
K3,Ribbon Small,33
B3-7135-9 PINK,B3-7135-9 PINK,2400
RC02NG1-2020,Milk Chocolate Nuggets (360CL0520),44
AL006,SILVER ELEGENCE,105
DU-03,Hazulnut Gianduja W Broken Nuts,40
MASK3,TOY MASK MEDIUM,872
HC-067,TOOL WITH METAL FLOWER,528
SS11,Spring Selection Chocolate,422.5
SSGIFT58,Sanabel Gift #64,6
HH-HALBOX 500GM,HALEEB O HEIL HALAWA BOX 500GM,600
D124-BabyTray1-Pink,D124-BabyTray1-Pink,217
A1-0573-Foam Ball,Foam,1752
XMT1487 P,IRON TUB PINK,97
FM12,Flavors Of Malban,66
A1-0270-24 PINK,A1-0270-24 PINK,516
2260,Item2260,38
SA228-2C SILVER,PAPER CHOCOLATE BOX,1280
YS-7N 20Y /ROLL,RIBBON,6
40042,Mumtaz Veg. Ghee 16kg,388
D124-BabyTray2-Blue,D124-BabyTray2-Blue,320
187481,GOLD TRAY,6144
N50095,CAKE DECORATION,2640
40011A,Al Mawasem Blend Ghee (1X15kg),6
A-20-73-B,D40-LEATHER TRAY BLUE,236
SL072G002,RESIN CAR (Red Color),28
CH11DR-2009,Red Chocolate Dragee,134
LCS215,METALIZED BRONZE SPRAY COLOUR,6
SSGIFT019SA,SANABEL GIFT 019S-A,72
40075A,Khaleej Sugar (50kg),3250
G-080,Silicon Cake Mould,9
SSGIFT14SA,Sanabel Gift 14S-A,153
CR017 GOLD,CHRISTMAS ACCE.-BELLS GOLD,206
H9001-G,WOODEN TRAY (80x45),24
CH13DR-2009,Green Chocolate Dragee,92
SA1062P10-1P,11.5*11.5*4.2 CM PINK PVC,10
BT08533,CHRISTMAS CERAMIC,15
BOXSS009,Sanabel Al Salam Ass Mamul 500 Gm,17338
DS-087,Silicon Cake Mould,9
D197 Sticker 10,Sticker Rectangle 3.6*3.2cm,1000
AT001-0100-P275 SN,2.5cm X20m RIBBON-MAROON,2383
SSGIFT ARABIC TRAY 09 NEW,SANABEL GIFT NEW ARABIC TRAY 09,14231
D4-9459-1,FRAME - SQUARE,40
CNC02,MILK CHOCOLATE W/ BISCUIT CREAM W/ DIGESTIVE BISCUIT,10
WBS32A,WOODEN STICKER (1X25) Giraffe,121
A1-0325-B23,WOODEN STICKER -PINGUIN,125
20025G,Gold Plate # 24 (10Kg),371
SSGIFT18S,Sanabel Gift 18S,4
FO11602,Glass Plate 50x50x6cm Gold Color FO11602,755
C-2059,Silicone Cake Mould,5
BOXCL001,Box Chocolala 32x32x4 (magical Collection),1
SSGIFT9m,Sanabel Gift 9m,184
BTN 1092,MOULD,28
D007-0270-74,WOODEN STICKER-MICKEY,79
P06CC,POETS COMPOUND CHOCOLATE-HAMILTON,320
TINNB002,No Brand Large Square Tin-SB081(305x305x45mm),8202
LOL3,FC BRODERIE,1696
MF309-A1-0829,EASTER CERAMIC ACCESSORIES,342
B1-0533-5-PISTACH,THREAD PAPER,148
1221906,CERAMIC PLATE,4
D060-PAPERBOX-2,D060-PAPERBOX-2 (3types,4800),4800
APR00,Dried Apricot,201.4
G1280P-2458-16.5,SQUARE PLATE 16.5" (41.5x41.5x5CM),4
K8207A,Tray 14",480
SSGIFT017SA,SANABEL GIFT 017S-A,436
SOFCHOCBOX-FRI,CHOCOLATE CREAM W RICE CRISPY & BROKEN NUTS (CRYSTAL),14000
SST014,PRALINE CROQUANT STICKERS,40000
NT0107,Almond Smoked,245.7
Q6-295-311,Paper Box,253
AL006 Roll 8.4cm,AL006 Roll 8.4cm,65.36
BAR02,BAR CODE LABEL,2386
CR-O1 8CM,Cigar Roll 8CM - Vanilla O1,56
SSGIFT45SB,SANABEL GIFT 45S-B,632
NT0908,CORN CHILLY FLAVOUR,3788
Dog,Moulds,64
TRAWD082,Tray 47.5x35x10.5CM,569
187433-279,Plastic Tray,26
NB14g,Milk, Dark Or White Bar,395
M12 Roll 8.3cm,M12 Roll 8.3cm,8.6
EC49,EASTER EGG 50G,48
BOXLEA16,Leather Box Gold 18x18x4.1cm,969
B4-9248-5 GRAY,B4-9248-5 GRAY,103
COL1554AF,Lake Powder 25gm Heavy Blue,31
CP016,CHARMING PURPLE,620
PVCTRAY,PVC TRAY FOR SILVER TIN CAN (D163),7014
SASGIFTST023,SANABEL GIFT ST023,272
De-81162,Salsa Craker (4x400g),751.75
B3-7135-3 PINK,B3-7135-3 PINK,3842
A1-0385-A2 (1X6),WEDDING BOX,286
N60060,CAKE DECORATION,2
SP956AP7-W,CHOCOLATE BOX-WHITE,90
D38085-4-B,Accessories (D155),772
SSGIFT55M-A,SANABEL GIFT 55M-A,1515
E38640-1-Orange,Accessory Flower Orange,2076
BOXLEA65,Leather Box Gold 24.8*5.7*3.8 Cm,2060
SLSS007,Tin Sleeve Small Circle Petifour 300g,11680
C49353-1,Tray (Clock),404
00050,Paper Board Gold (50x70cm),160
D40-A37D F,STICKER DUCK FEMALE,20
S-7040 (PL-013),PLASTIC JELLY CUP (PLASTIC LID),3303
DH01 (21*21*4.5),WOODEN TRAY 21*21*4.5CM Gold & Black,81
AT052-0030-P009 LN,1cm X15m RIBBON-SILVER,2377
17237 Pink,BABY RESIN PINK,3
CKL1008,STANDARD MOULD,245
KET206-LIGHT BLUE,EASTER EGG CERAMIC,207
Q6-120-128,Paper Box,5552
A10270-37,Wooden Stickers (D157),260
B10893-13,Accessories (D155),282
AS09,Artiste Selection-Carlone,5
BOXPG018,Gourmet Chocolate Dates,59500
SSGIFT15,Sanabel Gift 15,80
AA01,PEARL ACCE. PER PC,21
7232,DECORATION,690
N30027,CAKE DECORATION,1575
CL-PAPERBAG-004G,CHOCOLALA PAPERBAG 29X29X29 - GOLD,3120
LP03,WAFER AND ALMOND GIANDUJA,305
GLASCUP13,Espresso Cup,120
PVCCAT02B,CATCOOT PVC BOX-B 8*7.5*15CM,4140
IPF-PS10,DESSERT CRYSTAL CUPS,63
C4-CARFDTS 1KG,CARREFOUR CARAMEL FINGER DATES 1KG,40
BZ500,Barazek 500g,1040
G1287P-BMB04G-20.5,20.5" Rectangle T.Plate BMB04G-20.5,519
B39308-2 PINK,B39308-2 PINK,528
XH201353-B,D40-CHRISTMAS ITEM,5
PIR4,FC CLASSIQUE REVENGE 120X260,500
SA731-6E-G,PAPER BOX GOLD (1X200PCS),130
MN46,Malban Nougat Variety,120
CP004 CD,CHOCOLATE BROWN -CHOCO D,90
XHS4809,D41 CERAMICS,8
SP-BOXES 05,NINE RECT.CHOCOLATE VOX-WHITE VELVET,934
CACAO 4,Cordoba (10-12%) Cacao Poweder,1
BOXCL051,Chocolala Box (Classic) 50x35 Cm,3810
KAY-009/PL-KAY009,CRYSTAL CUP/PLASTIC LID,17190
SST182,STICKERS DELICIOUS CHOCOLATE,171
A-0302M12,GRAPE LEAVES DECORATION 40m,91
N60057,CAKE DECORATION,2
SASGIFT-OREO03,SANABEL GIFT OREO 03,400
SAS-GHZLPL 80GMS,SANABAL GHAZL PLAIN 80GMS,8000
D021-PAPERBOX 09,PAPER BOX 8.5*8.5*3,7478
RA54512,RIBBON - 25yrds,126
GIFT 004,New Born Baby Chocolate Gift,21
CL-PAPERBAG-009Printed,CHOCOLALA PAPER BAG 57X36X40CM,12080
D006-AB-5,FLEXI STICK ON FLOWER-L PINK,800
WG13C535-1,ROCKING HORSE (4.5x2x4.5),2603
COL1550AF,Lake Powder 25gm Orange,37
SM-PEARLESCENT GOLD,NONPARELLIS GOLD/PEARLESCENT,622.5
B39308-6 SILVER,B39308-6 SILVER,96
BM500-Lulu,Baklawa Mabruma 500g,664
D-013,Silicon Cake Mould,9
RA66412,GOLD ONION RIBBON,544
SSARGIFT3B,SANABEL ARABIC GIFT 3B,484
N016,CHOCOLATE PAPER,260
AR13,ARABESQUE SILVER,495
JC-102 White,Plastic Jelly Cup-Flower Pot White,4707
A14-Asakum Sticker,Asakum Wooden Sticker,10
N01,Nougat,75
LT0061,RESIN CAMEL,1130
SSGIFT8LB,SANABEL GIFT 8L-B,862
B37069-5-P,Accessories (D155),379
187750-1,Plastic Tray,706
FLA3,FAINCE LAVANDE 100X220MM,2809
SSGIFT7LA,Sanabel Gift 7L-A,67
B3-7130-5 Gold,B3-7130-5 Tray Gold,720
D153-Square box-Blue,D153-Square Box-Blue,1166
LCP020,POWDER PEARL COPPER 25G,3
GN03,Gourmet Nougat,90
SIA3,FC NEUTRE 100x220,13101
NUC18,Unwrapped Chocolate-Stallion,244
03122-14,03122-15 Pink (D101),87
PF01,Petitfour -Amaury,409.5
10001,Apron (675x1180mm),3500
SAS-MWL-Roll,Sanabel Mawaleh Roll,12
LLP 09,Lollipops - Truffle,3214
SSGIFT33MA (EMPTY JARS),SANABEL GIFTS 33M-A EMPTY JARS,608
BWT20,BABY WOODEN TRAY (CROCODILE),67
D4-9412-10,Accessories (D141),1
CL-PAPERBAG-009Gold,CHOCOLALA PAPER BAG GOLD 57X36X40CM,2140
EC25,EASTER EGG WRAPPED GREEN 150GM,14
K-041D,Silicon Cake Mould,33
D077-A-20-8-10-1 Blue,D077-A20-8-10-1(BAZW) Blue,505
AZSA001,Azura Selection Shell,1540
NB01g,Milk Dark Or White Bar,50
HC02,Unwrapped Chocolate-Handmade,110
MX13DR-2009,Pear Maxin Dragee,808
SSGIFT19MA,Sanabel Gift 19M-A,3884
SASTRAY02,Sanabel Arabic Tray Gift 02,480
CP032 Roll 6cm,CP032 Roll 6cm,4
G1284P-1855-16,16" PLATE,162
SSGIFT020SB,SANABEL GIFT 020S-B,48
NUS05,Stella Collection,218
D110-Cake Tray2,Sanabel Cake Tray 26x36CM,309196
CBC01 KAFO,TWIRL CAPPUCCINO BULK,136
YDB095,Plexi Tray,60
PB60E,Garangao Ribbon,101
SSGIFT7SA,Sanabel Gift 7S-A,4292
SSGIFT16LA,Sanabe; Gift 16L-A,30
AL009 Roll 9cm,AL009 Roll 9cm,76.8
MODEL13,QURAAN ACCESSORIES,15
SSGIFT31SA,Sanabel Gift 31S-A,10
LR-GIFT028,Chocolate Gift,20
40109-2,Organic Agave Syrup (25Kg),189
SSGIFT19SA,Sanabel Gift 19S-A,864
DISCO26,UNDER-CAKE ROUND PLATES,18
US-RON-MILK,Rondies- Whole Milk Choco 30%,4955
DOT4,CLASSIC FC DOTSY,2566
SPICES-13,Smoke Seasoning FSS-022,86
A8007SH,TRAY,4
20055E,Petit Gourmet Printed (51x33x33),4040
DR00,Dates Roll,278
ZMA3,ZAZIE MANDARINE (100x220),2462
187126,GOLD TRAY,20
AL005,LIGHT GOLD,152
ZJ366,CHRISTMAS CERAMIC,35
20056,PVC BOX 10x10x10-Crown,6800
SD-TIN6,SAMADI TIN BOX-23.5*23.5*6,98
SST073,STICKER BY 1000-GOHIBA,60
RC04WC1-2020,White Chocolate (297CB0180) Buckets,2720
D153-SS-Cups,D153-Sanabel Cups (Pink&Blue),6224
SSGIFT5S,Sanabel Gift 5S,8
ASC-A02,Azura Chocolate-Giovanna,5316.8
ASCC-00,Chocolate Praline,1201
XMT1487 F,IRON TUB FUSHIA,80
CR014,CHRISTMAS ACCESSORIES,1
E38646-1-V,Accessories (D155),2502
CP006,DEEP ORANGE,450
SSGIFT03SB,SANABEL GIFT 03S-B,1727
SSGIFT76MA,SANABEL GIFT 76M-A,638
SSGIFT24LA,SANABEL GIFT 24L-A,87
B39308-8 Silver,B39308-8 Silver,96
PE01XX-2009,Golden Pearl,1019
BOXCL052,Chocolala Box (brown) 50x35 Cm,3880
NT0201-A,Cashew W320 (20 Kg.),51054
RC01GC2-2020,Dark Chocolate Nuggets (700CN0370),14080
D022-PAPERBOX-TRI-G,PAPERBOX TRIANGLE GOLD,10462
B37149-3-1,Accessories (D155),19
WB02,WOOD BOX With DRAW 25x22x20,4
CP011 Roll 7.7CM,CP011 Roll 7.7CM,128.72
BOXLEA22,Leather Box Silver 24x24x4cm,1451
TRAWD066,Wooden Tray 30x23,708
A34E21,Glass Bowl W/cover,443
A10575-2-Blue,Pouch Blue (D152),1200
BOXSS030,Sanabel Al Salam Praline 500 Gm Maroon,8086
PV11N-6-BLUE,Z,1656
CHMS004,Mini Snowman 100g,5
A04-6222,ACCESSORIES,1093
BK103,Baklawa Mix Box 1kg,33902
US-CH-WHITE,Chunks-White Choco,610
D40-A26-P,D40-WOODEN BOX W/ACCS PINK,1098
SST NB14G,Sticker (it's A Girl) 18x3.5Cm NB14,32000
PN05,Pinnacle Selection,5
PBC 02,PRALINE FILLING PBC 02 10G,175
03238-A,03238-A (D101),3
SP992-4-B,SP992-4-B,60
JM01FL-2009,Strawberry Jam,6604
20052F,Mohamad Hilal Die Cut(1200x670mm) Big,2060
3803 Bucket Blue,3803 Bucket Blue,1
20020,Cling Film Big (1x6),2219
B-FA-PINK,BABY ACCESSORIES-PINK,96
TMGIFT025,TAMRIYA GIFT 025,56
C4-CH HEARTS 200G,CARREFOUR CHOCOLATE HEARTS 200G,1401
03425SD-3,03425SD-3 (D101),1
SSGIFT41MA,Sanabel Gift 41M-A,24
CB02,Chocolate Bites-Lion Bar,60
B3-7023-7 Blue,Baby Cart Blue,567
SC,Smiley Cones 200g,2200
20104,Marriot Chocolate Box,4000
LLP 07,Lollipops - Oreo,2210
ASC-A34 CL,Azura Chocolate-Napolitain-CL,1730
D-D6-6L,LEATHER TRAY SILVER,38
NB09b,Milk Plain Or With Nuts,536
H327887-3,Accessories (D155),4227
MX12DR-2009,Lemon Maxi Dragee,987
BOXLEA13,Leather Box Pink 13x13x3.6cm,190
PT06,Pistachio Selection Gianduja With 1 Pc Pistachio On Top,130
HC009112,Cream Plain Ribbon With Gold Edge 1.5"x25ys,584
BC07,Brownie Collection,264
EC14,EASTER EGGS IN TIN CAN 70GM,110
SSGIFT5XSA,Sanabel Gift 5XS-A,1954
BKK02,Baklawa Katha Pistachio,1830.1
MN36,Malban Nougat Variety,119
D113-FF-1 Blue,Flowers Blue (D113),5096
BOXSS099,Sanabel Unwrapped Chocolate 300g Box,17273
BKSF350,Baklawa Sugar Free 350g,19595
TRAWD024,Wooden Tray Gold 90x50x10(oman),8
MB09,Unwrapped Chocolate-Marble,5
BOXLEA17,Leather Box Silver 18x18x4.1cm,338
SST102,Stickers Petit Gourmet,3570.85
AA02,PEARL ACCE.,300
BAGCL014,Chocolala Bag (50x40x40)Chocolates,2000
WG13C535-7,BABY JUMPER (3.5x2.5x3.5CM),2685
TH 001,FLOWER (CREAM),1295
SSGIFT23SA,Sanabel Gift 23S-A,50
SAS-BK1,SANABEL BAKLAWA (1 Kg),568
SP 1018,MOULD,26
D41-YLH2674D 4/S-1,CHRISTMAS ITEM,48
SAS-BK2N,Sanabel Baklawa 2Kg New,4042
PF41,Petitfour-Pistachio Heart W/ Dark Choco,398
GZ01BP-2022,Ghazal Banat "Round" Plain,1874
BOXLEA19,Leather Box Green 18x18x4.1cm,1501
E38646-1-BL,Accessories (D155),2604
RF229208,RIBBON,156
S74040/PL-S7040,CRYSTAL CUP/PLASTIC LID,1
FILL08,FILLING- ALMOND WHITE GIANDUJA,24
AT001-0030-P550 SN,1cm X20m RIBBON-PISTACHE,1249
SSGIFT14LP,Sanabel Gift 14L-P,456
ASC-REAL,Real Chocolate Praline Mix,28563.2
BOXPG012,Halawa 500 Gm No Brand,18347
CL070340,BOY IN UNIFORM,14
D120-S03 Pink,D120-Sticker Baby Pink,32
MILK BOTTLE # 2,GLASS BOTTLE WITH PLASTIC LID,2702
N30026,CAKE DECORATION,14490
489/L Gold,Plate Gold 489/L,6045
SSGIFTMAW02,SANABEL MAWALEH GIFT 02,400
SSGIFT-FC2,Bag & Mug W/Napolitain 150g,9628
TRAWD063,Wooden Tray 30x23,607
SSGIFTSV013,SANABEL GIFT SV013,747
AT052-0030-P690 LN,1cm X15m RIBBON-GOLD,2257
B3-7023-9 BLUE,Wooden Bike Blue,302
1215,MINI GLASS VASE (1x72),34
D197-Sticker 3,Sticker Rectangle 3.5*4cm,1000
,BROWNIE COLLECTION/3,18160
PN16,Pinnacle Selection,20
ODY3,FC ODYSSEY CHRISTMAS 100X220,519
DY1-1536-W,Flower,11771
ASCC-A11,Azura Compound Chocolate,2439
B1-1008,GIRAFEE STUFF TOY,136
A10270-40-Pink,Wooden Stickers (D151),263
140-119-55-F,TIN CAN SUIT CASE FUSHIA,96
PT-8002,Mould,192
SLD3100BT,Dark Compound Buttons (25kg),47950
B36890-7,Gold Tray (D155),1431
Cutter No. 19,Plunger Cutter No. 19,9
GR002,GARDENIA CHOCOLATE PAPER,240
SAS-BKASABIACHOC 670GMS,SANABEL BAKLAWA ASABIA CHOCO 670GMS,3949
T12 GREEN,ROUND POUCH,339
F1C4,FC FLEURS BLANC 120x260,6481
GIFT 013,Chocolate Gift Tray,88
D159-PAPERBOX 02 GR,D159-PAPERBOX 02 GR,5375
MN01,Malban Nougat Variety,20
SLABS 12,Slabs- Rose Dry Fruit In White Chocolate,252
A1-0270-2 PINK,A1-0270-2 PINK,348
SA1023P10P,14.5*14.5*4.5 CM PINK PVC,70
SSGIFT-SGOODYBAG450,SANABEL SMILEY GOODY BAG 450GM,1976
SASGIFTST013,SANABEL GIFT ST013,2092
N60083,CAKE DECORATION,2
NB07g,Milk Plain Or With Nuts,290
PDF03,PATE DI FRUIT RASBERRY,18
RB63CM,DECORATION,117
D40-A37 SMURF,Stickers Smurf,54
SASGIFT-TRAY 012,SANABEL GIFT TRAY 012,2286
D021-PAPERBOX 15-S,PAPER BOX 8.5*8.5*3 Ramadan Karim Silver W/blister Window,5425
BOXSS130,Tin Sleeve 6 Baby Fine Chocolate Red,2000
BT01 Roll 8.5CM,BT01 Roll 8.5CM,2.8
Broken-Wallnut,Broken-Wallnut,98.6
PF22,Petitfour-Orange Cream,414
SAS-BK-GOLD,Sanabel-Baklawa Gold Collection,8454
BAGCL020,Chocolala Bag 57x36x40 (Classic),2000
LCR3,FC LUXURY CHOCO ROSE 100X220,4864
PVCBOX02,PVC BOX (15 X 7.5 X 7.5),1950
SSGIFT34MB (EMPTY JARS),SANABEL GIFTS 34M-B EMPTY JARS,240
20029G,Gold Plate # 36 (10Kg),412
KW80252-1,Z,44
SL- NUTBAR002,SLEEVE AL RIFAI NUT BAR COCONUT,11000
BR00CH-2022,Biscuit Roll Chocolate,2430
HH863A-3,PAPER BOX,365
SSGIFT29SA,Sanabel Gift 29S-A,6
NT0505,Pistachio Half Salt,362.3
SSGIFT ARABIC TRAY 31 NEW,SANABEL GIFT NEW ARABIC TRAY 31,1072
K5-G Tray,Wooden Tray 50cmx34cm Gold,3550
B39308-10 Pink,B39308-10 Pink,96
LW12,Light Weight Veronique,1136
BTN 1056,BTN 1056 Chocolate Mould,234
CL-BOXES 022,THE BAKER- MABROOMI BOX,1107
11056003000023,Normal Chocolate Gift 375,4
CT04,Handmade Coffee Tart,39
SAS-TMR-500g,Sanabel-Tamriya-500g,55681
TRAWD117,Wooden Tray,13
BAGAH002,Ahla Hala Bag (40x35x30),4082
DW-05,1 Pc Almond And Hazulnut Gianduja,280
G1258P-2477-17,ROUND PLATE 17" (DIA43CM),14
SSGIFTXS06,SANABEL GIFT XS06,78
BKS01,Baklawa Kolishore Cashew,10970
C4-CH24PCHEARTS 240G,CARREFOUR 24PCS CHOCO HEARTS,1283
LW09,Light Weight Clarissa,235
A10575-9,Pouch (D152),1547
3172 LP,041-SH211-2 LIGHT PINK,295
D197-PAPERBOX04GR,D197 Paper Box Green,2000
D-017,Silicone Cake Mould,5
YWPV-4,Paper Box-BLACK,1404
GR013,GARDENIA CHOCOLATE PAPER,270
SSGIFT01MB,SANABEL GIFT 01M-B,1716
471/11 Gold,Plate Gold 471/11,16066
QY14-21048-B	,Baby Accessories,392
40004-2,Chocolate Colour (Yellow 100grm),24
27364,GLASS PLATE,1.24
AT123-0030-C021,D41-RIBBON,3807
A-20-11-1- RICE WHITE,LEATHER TRAY,21
ZST001,Zenodest,900
AT123-0100-C041-1,Ribbon 2.5CMx100M,360
D197-PAPERBOX13OR,D197 PAPERBOX13 Orange,2000
SSGIFT45MA,Sanabel Gift 45M-A,18
AF0513052-1B,TRAIN CERAMIC,892
D120-S04 Pink,D120-Sticker Cubes Baby Pink,12
B101-PINK,TINCAN IN STICK,188
RC112712,RIBBON 1.5" X 10y,78
20091-4,SK24 SHEET 100X100X4CM,3500
GZ01ML-2022,Ghazal Banat "Medium" Plain,5626
20135,Voila Sticker,16000
FB18,Ferrero Balls With Hazelnut Cream & Coconut Flakes-Pink,283.5
AT123-0030-C005,D41-RIBBON,2766
B3-7023-17 BLUE,Wooden Table With House Blue,218
FCP07,CHOCOLATE PAPER COFFEE,210
Tool No. 404,Modelling Tool 404,10
QM12-8006 BLUE,FLOWER,2689
BLISTER15,Chocolate Tray Big,16400
MX08DR-2009,Strawberry Maxi Dragee,948
Z13P0006,FC BRODERIE,1410
FB20,Ferrero Balls With Hazelnut Cream & Coconut Flakes-Yellow,131
BKF01,Baklawa Finger Cashew,5334.5
C01,CHRISTMAS CHOCOLATE PARALIN,1
AF0114030A-1P	,Baby Accessories,8
RBAKERY01,Raisin Cookie Bag 6pcs,20
G12,Chocolate Paper,320
A-20-11-1-YELLOW,LEATHER TRAY,249
A1-0461,BASKET,842
B3-7023-6 PINK,Wooden Table W/windmil Blue,114
HL-QQ-19,Accessories,101
A1-0270-41,Baby Tray,1137
TRAWD104,Wooden Tray (72x72x25),229
ASC-A12,Azura Chocolate-Carissima,2925.4
40100,Yeast,52
CR017 RED,Xmas Accc Bell Red,2
A10270-3-Blue,Wooden Stickers (D151),518
BLIS-NB008,Square Blister Small- Oreo,3078
RND 05-Kg,LOOPS- Orange (Per Kg),804
CH12DR-2009,Yellow Chocolate Dragee,164
10023,Wooden Handle,80
D-CF-2,TRAY,10
RL508031-10B	,Baby Accessories,121
D021-PAPERBOX 03-S,PAPER BOX 5*5*5 Eid Mubarak Silver No Blister,4200
RSGIFT06,Raseel Gifts KSA 06,4
D021-PAPERBOX 01,PAPER BOX 15*13*6,242
CQ15,Croquant Pistachio Square,80
FM29,Flavors Of Malban,5
AL011 Roll 7cm,AL011 Roll 7cm,24.3
D197 Sticker 16,Sticker 4.8*6.2cm,1000
SASGIFTST009,SANABEL GIFT ST009,1764
FM26,Flavors Of Malban,20
PV02LG,PVC,2917
PV-12N-4,BABY BOX - ELEPHANT,1020
CHOCOHAZCR,Hazelnut Cream Flavour Dragees,13
SAS-CIGARBOX 175G,SANABEL CIGAR BOX 175G,8422
2640-1,Wooden Box,758
D120-S01 Pink,D120-Baby Sticker Pink,361
BC009-3 Pink,Basket Pink,467
G1476P-BMB03G-25,25" Plate BMB03G-25,532
EGG-PS CLEAR,EGG SHAPE CRYSTAL CUP,11191
CT24,Handmade Coffee Tart,11
0002-2,Inter Warehouse Transfer Booklet,20
BOXSS058,Petifour Fruit-Box SAS,18097
SOFCHOCBOX-TUES,PLAIN MILK CHOCO FILLED W 2 PCS ALMOND ( ESMARELDA),13000
20109,PVC Shrink (18inc 15Micron),387
FN04,Finger Nougat,26
66400,GLASS CANDLE,92
20203,Carton 5 Ply Plain- 375x365x190,34232
MX06DDR-2009,Apricot Maxi Dragee,514
AL010 Roll 8.4cm,AL010 Roll 8.4cm,84.9
XQ045,Mould (Fork Shaped),953
SSARGIFT5C,SANABEL ARABIC GIFT 5C,150
SST005,STICKER-FARFALLA,489.5
